filename,Predicted Class,Probability,Class ID,Geographic Location,feature,Results
1146347385864791_3.jpg,Ahead only,0.46067125,35,sud,Ahead only,T
1146347385864791_4.jpg,Ahead only,0.93668586,35,sud,Ahead only,T
1146347385864791_5.jpg,Yield,0.99997807,13,sud,Yield,T
1146657682518100_0.jpg,Ahead only,0.9999733,35,centre,Ahead only,T
1146657682518100_3.jpg,Ahead only,0.99988353,35,centre,Ahead only,T
1146966945726518_0.jpg,Keep right,0.9997578,38,nord,Keep right,T
1146966945726518_1.jpg,Keep right,0.9997578,38,nord,Keep right,T
1147638412417311_1.jpg,Turn left ahead,0.65999293,34,sud,Traffic signals,F
1147638412417311_2.jpg,Traffic signals,0.5559612,26,sud,Traffic signals,T
1149951982728980_112.jpg,Dangerous curve to the left,0.27718198,19,centre,Slippery road,F
1150913855423413_0.jpg,End of speed limit (80km/h),0.15331653,6,nord,No passing for vehicles over 3.5 metric tons,F
1150913855423413_1.jpg,End of speed limit (80km/h),0.3676994,6,nord,No passing for vehicles over 3.5 metric tons,F
115098213955470_0.jpg,Yield,1.0,13,sud,Yield,T
115098213955470_1.jpg,Ahead only,0.86511,35,sud,Ahead only,T
1152055711974157_374.jpg,Yield,0.85963964,13,sud,Yield,T
1152055711974157_375.jpg,Slippery road,0.62864184,23,sud,Dangerous curve to the left,F
1152055711974157_376.jpg,Ahead only,0.99868935,35,sud,Ahead only,T
1153704125105358_0.jpg,Bumpy road,0.58175296,22,centre,Bumpy road,T
1153704125105358_1.jpg,Speed limit (50km/h),0.99999094,2,centre,Speed limit (50km/h),T
115391544155956_206.jpg,Yield,1.0,13,sud,Yield,T
115391544155956_207.jpg,End of speed limit (80km/h),0.43539783,6,sud,Speed limit (70km/h),F
115391544155956_208.jpg,End of no passing,0.58134663,41,sud,No Passing,F
1154930941638395_0.jpg,Pedestrians,0.15603758,27,centre,Wild animals crossing,F
1156889371481079_1.jpg,Keep right,0.99999917,38,sud,Keep right,T
1157231362181493_357.jpg,Keep right,0.9999999,38,nord,Keep right,T
1157231362181493_358.jpg,Stop,0.9925115,14,nord,No entry,F
1157360414687833_0.jpg,Stop,0.19229314,14,centre,No entry,F
1157926014726297_0.jpg,Priority road,0.9966851,12,nord,Double curve,F
1159917798758181_75.jpg,Roundabout mandatory,0.1406057,40,centre,Double curve,F
1161134667645897_0.jpg,Dangerous curve to the left,0.24320264,19,sud,Keep left,F
1161134667645897_1.jpg,Ahead only,0.31789184,35,sud,Ahead only,T
1164535257307431_0.jpg,Keep right,0.9980108,38,sud,Keep right,T
1164535257307431_2.jpg,Yield,0.99425346,13,sud,Yield,T
1164535257307431_3.jpg,Keep right,0.99879587,38,sud,Keep right,T
1164535257307431_4.jpg,Roundabout mandatory,0.60540783,40,sud,Roundabout mandatory,T
1165008377303488_298.jpg,Priority road,1.0,12,nord,Priority road,T
1165008377303488_299.jpg,Yield,1.0,13,nord,Yield,T
1165008377303488_300.jpg,No passing,0.92511815,9,nord,No Passing,F
1165008397303486_198.jpg,No passing,0.9958192,9,nord,No Passing,F
1165008397303486_199.jpg,Priority road,1.0,12,nord,Priority road,T
116527830857064_0.jpg,Ahead only,0.42006597,35,sud,Ahead only,T
1166864433738802_0.jpg,Stop,0.9027961,14,sud,Stop,T
1166996837112106_8.jpg,Keep right,1.0,38,centre,Keep right,T
1166996837112106_9.jpg,General caution,0.26301658,18,centre,Stop,F
1167668983674542_1.jpg,Priority road,0.9999937,12,sud,Priority road,T
1168963096887104_1.jpg,Yield,0.8507294,13,centre,Keep right,F
1168963096887104_2.jpg,Stop,0.59447825,14,centre,Stop,T
1169455987589215_170.jpg,End of no passing,0.48248902,41,sud,No Passing,F
1170161083460128_0.jpg,Ahead only,0.8500809,35,sud,Ahead only,T
1171169243310020_0.jpg,Yield,0.88933,13,centre,Stop,F
1171185317133737_113.jpg,Speed limit (50km/h),0.98413545,2,sud,Speed limit (50km/h),T
1172767759842436_0.jpg,Go straight or left,0.33371007,37,nord,Speed limit (30km/h),F
1172767759842436_3.jpg,Bumpy road,0.77447647,22,nord,Bumpy road,T
1173217873130349_0.jpg,Yield,1.0,13,nord,Yield,T
1173217873130349_1.jpg,Ahead only,0.9999919,35,nord,Ahead only,T
117395237072656_0.jpg,Wild animals crossing,0.69669783,31,centre,Wild animals crossing,T
1174550756301258_0.jpg,Yield,0.52129483,13,sud,Stop,F
1174550756301258_1.jpg,Speed limit (30km/h),0.31336826,1,sud,Stop,F
1174620749656429_0.jpg,Dangerous curve to the right,0.10306612,20,nord,Keep left,F
1174620749656429_1.jpg,Slippery road,0.08458795,23,nord,Keep left,F
117625540401145_2.jpg,Yield,1.0,13,nord,Yield,T
117625540401145_3.jpg,Keep left,0.8474223,39,nord,Keep left,T
1176971879524425_162.jpg,Children crossing,0.31129795,28,sud,Go straight or right,F
1179101992825706_200.jpg,Keep right,0.48867887,38,nord,Roundabout mandatory,F
1179101992825706_201.jpg,Keep right,0.56680524,38,nord,Roundabout mandatory,F
1179101992825706_203.jpg,Yield,0.99999976,13,nord,Yield,T
1179268542495274_2.jpg,No entry,0.7923471,17,sud,No entry,T
1179268542495274_3.jpg,Speed limit (30km/h),0.23147245,1,sud,Stop,F
1179290206620478_0.jpg,Speed limit (30km/h),0.84277856,1,nord,Speed limit (30km/h),T
1179642382600350_315.jpg,Stop,0.99409604,14,sud,Stop,T
1179642382600350_316.jpg,No passing,0.53228945,9,sud,No Passing,F
1179642425933679_281.jpg,Yield,1.0,13,sud,Yield,T
117970038039278_155.jpg,Dangerous curve to the left,0.98877954,19,centre,Dangerous curve to the left,T
1180187309072662_133.jpg,Priority road,1.0,12,nord,Priority road,T
1180187309072662_135.jpg,Beware of ice/snow,0.4643341,30,nord,Road work,F
1181358312336798_0.jpg,Yield,0.999806,13,centre,Yield,T
1181358312336798_1.jpg,Roundabout mandatory,0.26606455,40,centre,Roundabout mandatory,T
1181462909159941_417.jpg,Stop,0.18745784,14,sud,Stop,T
1181480422322796_0.jpg,General caution,0.7774318,18,sud,General caution,T
1182697052165970_0.jpg,Priority road,0.685028,12,sud,Double curve,F
1183212165843942_136.jpg,Ahead only,0.99999917,35,centre,Ahead only,T
1183505888830442_271.jpg,Yield,1.0,13,nord,Yield,T
1183607628718725_0.jpg,Roundabout mandatory,0.44788808,40,nord,Slippery road,F
1183607628718725_1.jpg,Dangerous curve to the left,0.4868779,19,nord,Dangerous curve to the left,T
1184150885385147_1.jpg,No vehicles,0.8450656,15,sud,No vehicles,T
1184371879284342_271.jpg,Yield,0.9737412,13,centre,Yield,T
1184371879284342_272.jpg,Ahead only,0.99983656,35,centre,Ahead only,T
1184371879284342_273.jpg,Ahead only,0.9725375,35,centre,Ahead only,T
1184456138647482_0.jpg,Go straight or left,0.9394897,37,centre,Go straight or left,T
1184456138647482_1.jpg,General caution,0.9550563,18,centre,Speed limit (20km/h),F
1184456138647482_2.jpg,No entry,0.8412326,17,centre,No entry,T
1184522365382288_2.jpg,No entry,0.27822003,17,nord,No entry,T
1185445581881871_1.jpg,No passing,0.16266477,9,centre,No entry,F
1186912268389525_0.jpg,End of speed limit (80km/h),0.23488453,6,nord,Roundabout mandatory,F
1186912268389525_1.jpg,Yield,0.99999964,13,nord,Yield,T
1186912268389525_2.jpg,Stop,0.9717532,14,nord,Stop,T
118768813593137_0.jpg,Road work,0.53908193,25,centre,Stop,F
1187881044988748_0.jpg,General caution,0.6378474,18,sud,General caution,T
1188042491639270_0.jpg,Stop,0.31697708,14,sud,No Passing,F
1188042491639270_2.jpg,Speed limit (50km/h),0.94835436,2,sud,Speed limit (50km/h),T
1188101698300016_0.jpg,Dangerous curve to the right,0.08724882,20,sud,No Passing,F
1188101698300016_1.jpg,End of speed limit (80km/h),0.353907,6,sud,Speed limit (50km/h),F
1188168251626694_0.jpg,Stop,0.22911195,14,sud,No Passing,F
1190206461418262_0.jpg,Keep right,1.0,38,centre,Keep right,T
1190327241428568_0.jpg,Stop,0.9128585,14,centre,Stop,T
1190456771386478_1.jpg,Dangerous curve to the left,0.43806705,19,centre,Wild animals crossing,F
1190520248215447_572.jpg,Keep right,1.0,38,nord,Keep right,T
1190520248215447_573.jpg,Turn left ahead,0.68581635,34,nord,Roundabout mandatory,F
1190520248215447_575.jpg,Yield,0.99999654,13,nord,Yield,T
1190520248215447_576.jpg,Roundabout mandatory,0.22674532,40,nord,Roundabout mandatory,T
1190520248215447_577.jpg,Yield,1.0,13,nord,Yield,T
1191334357980672_0.jpg,Turn left ahead,0.50435823,34,nord,Speed limit (50km/h),F
1191334357980672_1.jpg,Stop,0.43819308,14,nord,No Passing,F
1191829111249244_1.jpg,Roundabout mandatory,0.13741075,40,centre,Wild animals crossing,F
1192069951488013_108.jpg,Speed limit (80km/h),0.27209747,5,nord,No Passing,F
1192069951488013_109.jpg,Speed limit (70km/h),0.63926685,4,nord,Speed limit (70km/h),T
1192069951488013_110.jpg,Speed limit (80km/h),0.43092215,5,nord,No Passing,F
1192069951488013_111.jpg,End of speed limit (80km/h),0.9154507,6,nord,Speed limit (50km/h),F
1192358424607845_0.jpg,Children crossing,0.2842793,28,centre,Pedestrians,F
1192670088824809_1.jpg,Double curve,0.30287263,21,sud,Wild animals crossing,F
1195578148199131_75.jpg,Slippery road,0.41978478,23,sud,Dangerous curve to the left,F
1196040354282864_328.jpg,Slippery road,0.21104534,23,nord,Wild animals crossing,F
1196268340805304_1.jpg,Traffic signals,0.29765147,26,centre,Keep left,F
1196326607459016_0.jpg,Speed limit (80km/h),0.5907338,5,sud,Vehicles over 3.5 metric tons prohibited,F
1197212190734925_1.jpg,Stop,0.38092726,14,nord,Stop,T
1197287607389155_0.jpg,Stop,0.42178947,14,centre,No Passing,F
1197287607389155_4.jpg,Roundabout mandatory,0.23114039,40,centre,Speed limit (50km/h),F
1197320864065472_1.jpg,Yield,0.9998184,13,sud,Yield,T
1197445361219607_88.jpg,Dangerous curve to the left,0.8588864,19,centre,Dangerous curve to the left,T
1199572637171061_0.jpg,Roundabout mandatory,0.2731891,40,sud,Right-of-way at the next intersection,F
1199941540453120_0.jpg,Speed limit (120km/h),0.46019372,8,sud,Speed limit (100km/h),F
1200456143816061_0.jpg,Speed limit (20km/h),0.19563694,0,sud,Speed limit (70km/h),F
1202414967281028_0.jpg,Keep right,0.9999956,38,sud,Keep right,T
1203101003471775_0.jpg,Ahead only,0.36219835,35,nord,Speed limit (30km/h),F
1203101003471775_1.jpg,End of speed limit (80km/h),0.24606408,6,nord,Speed limit (30km/h),F
1203101003471775_2.jpg,Roundabout mandatory,0.15981486,40,nord,Speed limit (30km/h),F
1203101003471775_4.jpg,Children crossing,0.9822864,28,nord,Pedestrians,F
1203101003471775_5.jpg,Ahead only,0.42730618,35,nord,Speed limit (30km/h),F
1203325090137418_0.jpg,Ahead only,0.87715584,35,sud,Ahead only,T
1203325090137418_1.jpg,Ahead only,0.9953172,35,sud,Ahead only,T
1203325090137418_2.jpg,Yield,0.99996805,13,sud,Yield,T
1203508890115850_0.jpg,Right-of-way at the next intersection,0.9979158,11,nord,Right-of-way at the next intersection,T
1203508900115849_0.jpg,Children crossing,0.5094618,28,nord,Right-of-way at the next intersection,F
1203508900115849_1.jpg,Children crossing,0.32147965,28,nord,Pedestrians,F
1203604653407490_0.jpg,Roundabout mandatory,0.9083779,40,sud,Roundabout mandatory,T
1203604653407490_1.jpg,Yield,1.0,13,sud,Yield,T
1203604653407490_5.jpg,Keep right,0.9958379,38,sud,Keep right,T
1205481899884573_0.jpg,Pedestrians,0.27013412,27,sud,Road work,F
1205568346540817_0.jpg,Ahead only,0.94789886,35,sud,Ahead only,T
1205568346540817_1.jpg,Ahead only,0.99998844,35,sud,Ahead only,T
1206721439785341_3.jpg,Priority road,0.68616396,12,nord,Right-of-way at the next intersection,F
1206863193063335_4.jpg,Yield,0.87771845,13,centre,Stop,F
1207378267053609_0.jpg,Speed limit (30km/h),0.31678343,1,centre,Roundabout mandatory,F
1207378267053609_1.jpg,Yield,0.9999845,13,centre,Yield,T
1207378267053609_5.jpg,Keep right,0.90842813,38,centre,Keep right,T
1207378273720275_0.jpg,Roundabout mandatory,0.83748776,40,centre,Roundabout mandatory,T
1207378273720275_2.jpg,Yield,0.9999981,13,centre,Yield,T
1208663579564792_2.jpg,Children crossing,0.99491006,28,centre,Pedestrians,F
1208663579564792_3.jpg,Keep right,0.55283034,38,centre,Keep right,T
1208663579564792_4.jpg,Keep left,0.70473605,39,centre,Keep left,T
1208848622909694_0.jpg,End of speed limit (80km/h),0.71196544,6,centre,Speed limit (50km/h),F
1208848622909694_1.jpg,Pedestrians,0.3440296,27,centre,Children crossing,F
1208848622909694_2.jpg,Roundabout mandatory,0.14681925,40,centre,Speed limit (50km/h),F
1209186450478483_177.jpg,Double curve,0.15392496,21,centre,Slippery road,F
1210031310101804_0.jpg,Go straight or left,0.8917479,37,centre,Go straight or left,T
1210031310101804_1.jpg,Stop,0.24864359,14,centre,Stop,T
1210031316768470_0.jpg,Stop,0.74571097,14,centre,Stop,T
1211309566649281_128.jpg,Stop,0.67029667,14,sud,No Passing,F
1211309566649281_129.jpg,Double curve,0.95984054,21,sud,Double curve,T
1212517399983659_269.jpg,Stop,0.42130676,14,nord,No Passing,F
1212517399983659_271.jpg,Speed limit (50km/h),0.11306112,2,nord,Keep left,F
1212517399983659_273.jpg,Yield,1.0,13,nord,Yield,T
1212517399983659_274.jpg,Speed limit (50km/h),0.99182737,2,nord,Speed limit (50km/h),T
1214825483004892_0.jpg,Yield,1.0,13,centre,Yield,T
1214825483004892_0.jpg,Yield,1.0,13,centre,Yield,T
1215228892251025_0.jpg,No entry,0.9834161,17,centre,No entry,T
1215466062618613_324.jpg,Stop,0.66064984,14,sud,No Passing,F
1215466062618613_326.jpg,Stop,0.9118188,14,sud,Stop,T
1215639075870490_459.jpg,Keep right,0.9998429,38,centre,Keep right,T
1215639075870490_460.jpg,Yield,1.0,13,centre,Yield,T
1216843205452546_1.jpg,No entry,0.9757976,17,nord,No entry,T
1217572402026285_0.jpg,Dangerous curve to the right,0.9988003,20,sud,Dangerous curve to the right,T
1217572402026285_2.jpg,Dangerous curve to the right,0.9984786,20,sud,Dangerous curve to the right,T
1218980829052177_1.jpg,Children crossing,0.3643785,28,nord,Road work,F
1219921962670401_614.jpg,No entry,0.16628921,17,nord,No entry,T
1220289151738818_0.jpg,End of speed limit (80km/h),0.40543538,6,nord,Speed limit (30km/h),F
1220471835796140_297.jpg,Turn left ahead,0.271941,34,centre,Keep right,F
1220471835796140_298.jpg,Stop,0.99425286,14,centre,Stop,T
1220471835796140_299.jpg,Stop,0.5334307,14,centre,No entry,F
1220928028495312_186.jpg,Speed limit (50km/h),0.93041503,2,sud,Speed limit (50km/h),T
1220928028495312_187.jpg,End of no passing,0.495584,41,sud,No Passing,F
122182566550345_0.jpg,Keep right,1.0,38,centre,Keep right,T
122182566550345_2.jpg,Speed limit (100km/h),0.47356728,7,centre,Roundabout mandatory,F
122182566550345_3.jpg,Yield,0.9999901,13,centre,Yield,T
122226759882753_0.jpg,Bicycles crossing,0.17086819,29,nord,Go straight or left,F
1222535034847207_0.jpg,Speed limit (60km/h),0.17200829,3,sud,No Passing,F
1222535034847207_1.jpg,Turn left ahead,0.28143618,34,sud,Speed limit (70km/h),F
1222535034847207_2.jpg,Ahead only,0.99996674,35,sud,Ahead only,T
1225376724586987_0.jpg,No entry,0.9989743,17,centre,No entry,T
1225376724586987_1.jpg,Stop,0.17923115,14,centre,Stop,T
1225376724586987_2.jpg,Keep right,0.9999989,38,centre,Keep right,T
1225376724586987_3.jpg,Yield,0.25391483,13,centre,Stop,F
1229861377739870_0.jpg,Yield,0.9999125,13,sud,Yield,T
1229880937465152_0.jpg,Double curve,0.22679554,21,nord,Wild animals crossing,F
1230018174084333_1.jpg,No entry,0.18174034,17,sud,No entry,T
1230018174084333_3.jpg,Stop,0.6334335,14,sud,Stop,T
1230018174084333_5.jpg,Keep right,1.0,38,sud,Keep right,T
1230147654105738_0.jpg,Speed limit (30km/h),0.99382484,1,sud,Speed limit (30km/h),T
1231839960569061_1.jpg,No entry,0.53649396,17,sud,No entry,T
1231839960569061_3.jpg,Stop,0.14611046,14,sud,No entry,F
1231839960569061_5.jpg,Priority road,0.13845477,12,sud,No entry,F
1232679120478951_0.jpg,Stop,0.83174235,14,nord,No Passing,F
1233465997525839_28.jpg,Turn left ahead,0.68273234,34,centre,Speed limit (50km/h),F
1233906737383876_1.jpg,Children crossing,0.5301593,28,sud,Right-of-way at the next intersection,F
1234288143747344_185.jpg,Roundabout mandatory,0.9345682,40,sud,Roundabout mandatory,T
1234288143747344_186.jpg,Keep right,1.0,38,sud,Keep right,T
1234288143747344_187.jpg,Yield,1.0,13,sud,Yield,T
1234583650295465_0.jpg,Ahead only,0.4976815,35,sud,Speed limit (70km/h),F
1234583650295465_2.jpg,Priority road,0.999977,12,sud,Priority road,T
1234583650295465_3.jpg,Go straight or left,0.35737404,37,sud,Ahead only,F
1234583650295465_4.jpg,Yield,1.0,13,sud,Yield,T
1234583650295465_5.jpg,Right-of-way at the next intersection,0.16499381,11,sud,Dangerous curve to the right,F
123468340832880_81.jpg,Keep right,0.99982953,38,centre,Keep right,T
1234994170265538_0.jpg,Children crossing,0.15537131,28,centre,Road work,F
1235874450177510_1.jpg,Yield,0.99208635,13,centre,Yield,T
1235961166835505_0.jpg,Stop,0.66752195,14,centre,No Passing,F
1235961166835505_3.jpg,Roundabout mandatory,0.29844853,40,centre,Slippery road,F
1237940153331742_0.jpg,Children crossing,0.8943095,28,nord,Right-of-way at the next intersection,F
1238414233281041_0.jpg,No vehicles,0.9998994,15,nord,No vehicles,T
1238414233281041_1.jpg,Ahead only,0.39816,35,nord,Speed limit (30km/h),F
124049789966508_0.jpg,No passing,0.55200034,9,centre,No entry,F
1240686813567278_144.jpg,Speed limit (30km/h),0.32552868,1,nord,Speed limit (70km/h),F
1240686813567278_145.jpg,End of no passing,0.1294023,41,nord,No Passing,F
1241689432900337_0.jpg,General caution,0.55865926,18,sud,General caution,T
1243469469898099_0.jpg,Speed limit (50km/h),0.97802013,2,nord,Speed limit (50km/h),T
1244309312638814_0.jpg,Yield,0.9977068,13,nord,Yield,T
1245655746178493_52.jpg,Slippery road,0.2230578,23,centre,Wild animals crossing,F
1245655746178493_55.jpg,Road narrows on the right,0.1681279,24,centre,Double curve,F
1245655749511826_76.jpg,General caution,0.97678214,18,centre,General caution,T
1245655789511822_55.jpg,Wild animals crossing,0.9444994,31,centre,Wild animals crossing,T
1245655789511822_56.jpg,General caution,0.827115,18,centre,General caution,T
1245655806178487_143.jpg,Slippery road,0.27647656,23,centre,Slippery road,T
1245655806178487_144.jpg,Double curve,0.5217103,21,centre,Wild animals crossing,F
1245655806178487_146.jpg,General caution,0.57030374,18,centre,General caution,T
1245985172657145_326.jpg,Speed limit (50km/h),0.9992957,2,centre,Speed limit (50km/h),T
1245985172657145_327.jpg,Stop,0.2552714,14,centre,Vehicles over 3.5 metric tons prohibited,F
1248778925570234_427.jpg,Stop,0.9668606,14,centre,Stop,T
1249916588800173_0.jpg,Slippery road,0.30091417,23,centre,No Passing,F
1250781822768012_0.jpg,Stop,0.34104875,14,centre,Speed limit (30km/h),F
1250781822768012_0.jpg,Stop,0.34104875,14,centre,Speed limit (30km/h),F
1251071209233633_267.jpg,Roundabout mandatory,0.7948196,40,centre,Roundabout mandatory,T
1251071209233633_268.jpg,Yield,0.99999285,13,centre,Yield,T
1253044765159266_1.jpg,Roundabout mandatory,0.6241972,40,nord,Wild animals crossing,F
1253313808964640_0.jpg,Dangerous curve to the left,0.38017762,19,sud,Dangerous curve to the left,T
1254645064955503_0.jpg,No passing,0.987778,9,sud,No entry,F
1257860961404024_465.jpg,Keep right,0.9999964,38,sud,Keep right,T
1257860961404024_466.jpg,Stop,0.97860616,14,sud,Stop,T
1257860961404024_467.jpg,Keep right,0.66847473,38,sud,Keep left,F
1257860961404024_468.jpg,Stop,0.23054197,14,sud,No entry,F
1257860961404024_469.jpg,Keep right,0.9999982,38,sud,Keep right,T
1257860961404024_470.jpg,End of no passing by vehicles over 3.5 metric tons,0.24573089,42,sud,Roundabout mandatory,F
1257860961404024_471.jpg,Keep right,0.9999999,38,sud,Keep right,T
1260042575421469_159.jpg,Yield,0.9999999,13,sud,Yield,T
1260858061038160_1.jpg,Keep right,0.9944141,38,sud,Keep right,T
1263938404273486_0.jpg,Traffic signals,0.99273235,26,nord,Traffic signals,T
1263938404273486_1.jpg,General caution,0.58056784,18,nord,General caution,T
1264621721180673_1.jpg,Double curve,0.59475553,21,centre,Double curve,T
